season,age,gender,ta,thermal_sensation,BMI
1.0,24.0,2.0,25.4,1.0,21.225303827245458
1.0,31.0,2.0,25.5,1.0,18.749999999999996
1.0,24.0,1.0,25.4,0.0,25.35455474223445
1.0,38.0,1.0,20.2,-0.5,22.636059666290844
1.0,31.0,1.0,20.0,-2.2,25.50549321268012
1.0,18.0,1.0,20.1,-2.5,21.110136209868926
1.0,18.0,1.0,20.3,-1.0,21.436786598585236
1.0,38.0,1.0,20.4,-1.0,21.797888600261444
1.0,24.0,1.0,21.9,-1.0,16.72890282794557
1.0,31.0,1.0,22.5,0.0,26.272300585654694
1.0,18.0,2.0,19.0,-2.5,19.392935825773577
1.0,24.0,1.0,19.5,-1.0,24.989747866868328
1.0,18.0,2.0,21.1,-1.0,20.66751790699137
1.0,31.0,1.0,21.3,-2.3,24.073507902028837
1.0,24.0,2.0,21.8,-0.3,20.355250544316384
1.0,31.0,1.0,24.3,1.0,22.706210360953254
1.0,31.0,1.0,24.6,1.0,22.706210360953257
1.0,31.0,1.0,24.7,0.0,21.948150362352557
1.0,24.0,2.0,25.1,0.5,21.23002319398385
1.0,38.0,1.0,25.1,0.0,23.935520227501847
1.0,38.0,2.0,24.9,0.8,21.948665358417607
1.0,24.0,2.0,24.3,-0.6,21.399069631519765
1.0,24.0,1.0,23.4,0.0,22.08093528730394
1.0,24.0,1.0,21.6,0.0,20.044766751095985
1.0,24.0,2.0,21.6,-0.5,20.69130449768105
1.0,24.0,2.0,21.7,-0.5,20.355250544316384
1.0,24.0,2.0,21.7,-1.0,22.43471781739566
1.0,38.0,1.0,21.6,0.0,25.929331882674113
1.0,31.0,1.0,21.6,0.0,27.97542907305017
1.0,18.0,1.0,21.7,-2.3,20.622041557832606
1.0,18.0,1.0,21.7,-1.0,23.54155989873616
1.0,38.0,1.0,21.6,-0.5,27.880164911323174
1.0,24.0,1.0,21.6,-1.0,18.97669631193197
1.0,31.0,1.0,21.6,-1.0,24.069959966358542
1.0,18.0,2.0,21.7,-1.0,20.494134102731948
1.0,18.0,2.0,21.6,-1.0,20.494134102731948
1.0,31.0,1.0,21.6,-1.3,23.94468470758878
1.0,24.0,2.0,21.6,-0.3,20.69130449768105
1.0,31.0,1.0,23.9,1.6,22.706210360953254
1.0,24.0,2.0,25.2,0.3,21.417082320964425
1.0,38.0,1.0,25.2,0.0,23.65865374513236
1.0,24.0,1.0,24.7,1.0,27.160234074374273
1.0,38.0,2.0,24.7,0.4,24.01251270534986
1.0,24.0,2.0,23.9,-1.0,21.094200655866644
1.0,24.0,1.0,21.8,0.5,20.62990880263849
1.0,24.0,2.0,21.9,-0.5,23.1103839171689
1.0,24.0,2.0,21.7,-1.5,22.416710026766726
1.0,24.0,2.0,21.8,-1.0,23.19719808385279
1.0,24.0,2.0,21.9,-0.9,23.19719808385279
1.0,31.0,2.0,21.7,0.1,23.159528421869652
1.0,38.0,1.0,21.9,-0.5,28.989074508219783
1.0,31.0,1.0,21.9,-2.5,24.160999976260655
1.0,18.0,1.0,21.9,-2.7,19.96205521179335
1.0,18.0,1.0,21.9,-1.0,23.456231186979096
1.0,38.0,1.0,21.6,-1.0,25.317250523655613
1.0,24.0,1.0,21.7,-1.0,16.728902827945568
1.0,18.0,2.0,21.7,-1.0,20.494134102731948
1.0,18.0,2.0,21.7,-2.0,22.379829702845942
1.0,31.0,1.0,21.7,-2.3,23.417135499406804
1.0,31.0,1.0,24.1,0.0,23.52654131790789
1.0,31.0,1.0,24.1,-1.0,24.78389439342169
1.0,38.0,1.0,24.7,-0.5,24.826727215084276
1.0,38.0,1.0,24.7,1.0,24.496964142791505
1.0,24.0,1.0,24.7,1.1,28.278939544728097
1.0,24.0,2.0,28.9,1.5,20.45710590802208
1.0,24.0,2.0,29.3,0.5,21.15997206587887
1.0,24.0,2.0,29.6,-0.5,20.36566184911024
1.0,24.0,1.0,29.6,2.6,22.288052094589222
1.0,45.0,2.0,29.6,1.0,22.247874842759764
1.0,38.0,1.0,29.2,2.2,25.901022587043435
1.0,24.0,2.0,28.9,0.7,20.611412272019756
1.0,52.0,1.0,29.6,1.0,26.419825471291183
1.0,45.0,2.0,27.6,1.0,27.004255594259224
1.0,24.0,2.0,27.6,2.0,21.504334017803878
1.0,31.0,1.0,28.0,1.6,24.893369274129846
1.0,24.0,2.0,27.2,1.0,20.876839778636246
1.0,65.0,2.0,28.1,0.0,22.580947854863286
1.0,52.0,2.0,28.1,1.0,21.7502887082968
1.0,24.0,2.0,28.1,2.0,21.27445199287666
1.0,45.0,2.0,28.1,1.0,24.690006708578387
1.0,18.0,2.0,27.7,1.0,20.84581254090717
1.0,38.0,2.0,29.6,1.0,23.6913816781696
1.0,18.0,2.0,27.7,1.1,20.84581254090717
1.0,38.0,1.0,28.1,2.0,23.030563286146585
1.0,38.0,1.0,28.1,0.4,22.786166078107073
1.0,18.0,2.0,28.9,1.0,20.36204847176429
1.0,18.0,2.0,28.9,1.0,20.36204847176429
1.0,24.0,2.0,28.9,-0.4,22.351103500301413
1.0,31.0,2.0,28.1,0.3,18.880158658716585
1.0,24.0,2.0,28.2,1.0,20.45710590802208
1.0,38.0,2.0,28.1,2.7,24.4126402199868
1.0,24.0,1.0,28.1,1.2,22.448016783436607
1.0,45.0,2.0,29.6,2.0,26.609953389973008
1.0,31.0,1.0,29.6,-2.0,23.27474043940309
1.0,31.0,1.0,29.3,1.5,27.65226682351773
1.0,18.0,1.0,29.3,2.0,22.648771545212817
1.0,31.0,2.0,29.1,2.0,25.033594595923738
1.0,24.0,2.0,29.1,1.0,20.808538986950474
1.0,31.0,2.0,29.1,2.0,25.033594595923738
1.0,38.0,2.0,29.1,1.8,25.610852936623765
1.0,31.0,2.0,28.8,2.0,24.038797509555373
1.0,31.0,1.0,29.0,1.0,26.468954886687516
1.0,24.0,2.0,29.2,1.5,20.5372212741493
1.0,31.0,2.0,29.1,1.2,25.082269224712135
1.0,45.0,2.0,29.3,1.5,22.709525725501372
1.0,38.0,1.0,29.5,2.0,26.80816880268001
1.0,24.0,2.0,29.5,1.0,21.36518307704429
1.0,31.0,2.0,29.5,3.0,27.215954321187336
1.0,31.0,1.0,28.5,-0.3,24.41288827636753
1.0,31.0,1.0,28.5,1.0,27.06816009454217
1.0,31.0,1.0,28.5,0.0,24.51237037160154
1.0,52.0,1.0,27.2,1.0,21.479738408958035
1.0,38.0,2.0,27.2,0.5,20.681695591047312
1.0,60.0,1.0,27.2,0.1,23.86383687549909
1.0,24.0,1.0,27.2,1.9,23.750666841051974
1.0,45.0,2.0,27.2,-1.6,26.41432725392675
1.0,24.0,1.0,27.2,0.0,24.03352596278899
1.0,38.0,1.0,26.2,1.0,22.069791566689123
1.0,31.0,2.0,26.2,0.0,18.954864724245574
1.0,38.0,2.0,26.2,1.0,24.537822659274877
1.0,24.0,1.0,26.2,0.5,22.54001797237637
1.0,24.0,2.0,26.4,0.0,21.316228280499438
1.0,24.0,2.0,26.1,-0.5,20.1608384221427
1.0,24.0,2.0,26.1,2.5,20.87932343478925
1.0,24.0,1.0,26.1,2.2,23.628265356663697
1.0,45.0,2.0,26.6,0.0,21.939090168716262
1.0,31.0,2.0,27.1,0.0,18.090411192360232
1.0,24.0,2.0,27.1,1.0,20.876839778636246
1.0,31.0,2.0,27.1,-1.0,19.010546468114654
1.0,38.0,2.0,27.1,-0.4,16.58886617028664
1.0,31.0,2.0,27.0,1.0,19.454864724245574
1.0,24.0,2.0,27.0,1.4,20.876839778636246
1.0,45.0,2.0,26.5,0.0,22.161595844287046
1.0,38.0,1.0,26.5,0.0,23.018381065666645
1.0,24.0,2.0,26.5,-0.3,21.396643665430595
1.0,31.0,2.0,26.5,1.0,19.454864724245574
1.0,31.0,1.0,26.8,-0.5,25.189610852751077
1.0,31.0,1.0,26.8,0.0,25.189610852751077
1.0,24.0,2.0,26.4,-0.7,18.111477877225244
1.0,52.0,1.0,26.8,1.0,19.761033979002224
1.0,38.0,2.0,27.0,1.5,21.09517658232391
1.0,60.0,1.0,27.0,-1.0,22.59669886850368
1.0,24.0,1.0,27.0,0.3,24.03352596278899
1.0,45.0,2.0,27.0,-0.5,23.333729126491807
1.0,24.0,1.0,27.0,0.5,24.252985986173808
1.0,38.0,1.0,26.5,0.0,23.018381065666645
1.0,38.0,2.0,26.5,0.0,21.89339774909383
1.0,24.0,1.0,26.5,0.5,22.54001797237637
1.0,52.0,1.0,26.4,0.0,22.27398629002321
1.0,45.0,2.0,27.0,0.0,23.92623524050766
1.0,24.0,2.0,27.0,1.0,20.876839778636246
1.0,24.0,2.0,27.0,0.1,21.40778064522179
1.0,65.0,2.0,26.1,-1.0,18.808176166895894
1.0,45.0,2.0,26.1,-1.0,23.428476685080533
1.0,38.0,2.0,26.4,0.0,23.154326106966646
1.0,38.0,1.0,26.2,0.0,22.911121763892933
1.0,38.0,1.0,26.2,-0.5,22.519285029199057
1.0,18.0,2.0,26.1,-1.0,22.215529284749454
1.0,18.0,2.0,26.1,-2.0,22.628753794397237
1.0,24.0,2.0,26.1,-1.0,19.867598075777256
1.0,31.0,2.0,26.4,-1.0,17.977502682548483
1.0,24.0,2.0,26.4,1.0,19.111121910888127
1.0,38.0,2.0,26.4,-0.5,19.022528398663475
1.0,24.0,1.0,26.2,-0.4,23.017164875608064
1.0,45.0,2.0,26.4,1.0,22.603503196924915
1.0,31.0,1.0,26.6,-0.6,23.891056200294
1.0,31.0,1.0,26.1,0.8,23.339743454811508
1.0,18.0,1.0,26.1,-0.8,22.193563620762255
1.0,31.0,2.0,28.3,2.0,21.256260739488475
1.0,45.0,2.0,28.6,1.0,21.466638914447046
1.0,24.0,2.0,28.6,2.0,20.457838648067202
1.0,24.0,2.0,29.2,1.0,21.15997206587887
1.0,24.0,2.0,29.2,2.0,20.089388956437443
1.0,24.0,2.0,29.3,1.0,21.15997206587887
1.0,24.0,1.0,29.2,2.1,22.246325953741195
1.0,31.0,2.0,29.8,2.0,26.608146382248417
1.0,24.0,2.0,29.8,2.0,22.17300903521298
1.0,31.0,2.0,29.8,2.3,27.215954321187336
1.0,38.0,2.0,29.8,0.3,22.958143778914227
1.0,31.0,2.0,28.5,1.0,23.742358328968205
1.0,38.0,1.0,29.2,2.5,25.901022587043435
1.0,31.0,1.0,29.5,0.0,25.644752433538287
1.0,24.0,2.0,29.2,0.7,21.15997206587887
1.0,52.0,1.0,29.5,2.0,29.55377546617085
1.0,38.0,1.0,28.9,1.0,23.954030548148772
1.0,31.0,2.0,28.9,2.0,25.033594595923738
1.0,38.0,2.0,28.9,0.0,23.971768081825925
1.0,24.0,1.0,28.9,1.0,22.993499642906993
1.0,52.0,1.0,29.8,2.0,32.07090632553683
1.0,45.0,2.0,29.2,2.0,27.089756986294145
1.0,31.0,1.0,29.7,0.7,24.731402598253055
1.0,31.0,1.0,29.2,0.3,25.651148159361195
1.0,18.0,1.0,29.2,1.5,21.29910663610631
1.0,31.0,1.0,29.4,1.5,27.65226682351773
1.0,45.0,2.0,29.5,1.0,22.247874842759764
1.0,38.0,1.0,29.5,1.0,28.003787845284524
1.0,24.0,2.0,29.5,2.0,19.287600154058673
1.0,31.0,2.0,29.5,1.5,22.550670003107268
1.0,38.0,2.0,29.6,2.4,26.071478532444495
1.0,60.0,1.0,29.6,0.0,24.34550040976274
1.0,24.0,1.0,29.6,2.0,22.434995171428273
1.0,45.0,2.0,29.6,0.4,25.425924708929095
1.0,24.0,1.0,29.6,2.0,22.434995171428273
1.0,24.0,2.0,28.6,1.4,20.45710590802208
1.0,38.0,1.0,28.5,2.0,23.03056328614658
1.0,38.0,1.0,28.5,0.5,23.035341100911815
1.0,18.0,2.0,29.0,1.5,21.037432255665504
1.0,24.0,2.0,29.0,1.0,20.808538986950474
1.0,31.0,2.0,28.5,0.0,23.285678931303877
1.0,24.0,2.0,28.5,2.5,20.457838648067202
1.0,38.0,2.0,28.5,2.0,23.8655959810865
1.0,24.0,1.0,28.5,0.2,25.239752301267988
1.0,24.0,2.0,28.5,0.4,23.097560177464814
1.0,31.0,1.0,28.7,-0.5,24.41288827636753
1.0,45.0,2.0,28.3,1.0,23.447274660433642
1.0,18.0,2.0,28.3,0.3,23.705828850225167
1.0,24.0,1.0,28.5,2.0,21.878511317752434
1.0,52.0,2.0,29.0,1.0,27.235278775958136
1.0,24.0,2.0,28.7,2.0,20.457838648067202
1.0,31.0,1.0,29.0,1.3,26.468954886687516
1.0,38.0,1.0,28.7,2.2,22.11674328146536
1.0,31.0,1.0,29.0,1.5,26.468954886687516
1.0,24.0,2.0,29.0,1.0,20.808538986950474
1.0,18.0,2.0,29.2,2.0,21.037432255665504
1.0,18.0,2.0,29.2,1.0,21.06882616251786
1.0,24.0,2.0,29.2,2.2,21.08851342874792
1.0,24.0,1.0,29.0,1.0,22.773639349454715
1.0,24.0,1.0,29.0,0.0,21.65546117702733
1.0,18.0,1.0,29.0,-1.2,21.863332754562542
1.0,18.0,2.0,29.0,2.0,21.037432255665504
1.0,18.0,1.0,28.7,1.0,22.4823307785433
1.0,24.0,1.0,28.7,1.0,23.91899109414081
1.0,31.0,2.0,29.2,0.5,25.21735857578381
1.0,24.0,1.0,28.7,0.5,23.480640590221718
1.0,31.0,2.0,29.0,1.0,25.08226922471213
1.0,24.0,1.0,29.1,1.5,21.551133572925284
1.0,18.0,2.0,28.7,-0.7,20.892413918342754
1.0,24.0,2.0,27.8,0.0,24.13377569255283
1.0,24.0,1.0,27.8,-1.0,21.35753337721227
1.0,24.0,1.0,27.9,2.0,21.16011693933772
1.0,18.0,2.0,28.2,2.3,17.07558409978487
1.0,18.0,1.0,28.2,1.5,25.55816441689018
1.0,24.0,1.0,28.2,0.8,22.448016783436607
1.0,18.0,1.0,27.2,2.0,25.243821690796466
1.0,18.0,1.0,27.2,2.0,25.243821690796466
1.0,18.0,1.0,27.2,-0.5,20.841620907176864
1.0,18.0,1.0,26.4,-1.0,21.459737766191115
1.0,18.0,1.0,27.1,1.8,23.778691944761018
1.0,31.0,2.0,26.8,-0.5,17.27109293622931
1.0,24.0,2.0,26.8,0.0,21.257244846051776
1.0,31.0,2.0,26.9,0.0,18.090411192360232
1.0,18.0,2.0,26.9,2.2,17.378649376417236
1.0,24.0,1.0,27.2,2.0,23.750666841051974
1.0,24.0,2.0,26.9,1.0,19.88149610739869
1.0,24.0,1.0,26.9,1.0,24.445085375293562
1.0,24.0,2.0,26.8,0.0,21.257244846051776
1.0,24.0,2.0,26.9,1.5,19.985295164818233
1.0,18.0,2.0,26.8,1.0,20.879156400006764
1.0,18.0,2.0,26.9,-1.0,19.26299581500661
1.0,24.0,1.0,30.4,2.0,22.974061115766858
1.0,52.0,2.0,30.4,3.0,27.142921808796746
1.0,24.0,2.0,30.4,3.0,20.826906029181774
1.0,18.0,1.0,29.4,2.0,21.00512745386847
1.0,18.0,1.0,29.4,1.0,20.354157001680615
1.0,18.0,1.0,29.4,3.0,21.828313390650596
1.0,31.0,2.0,29.9,3.0,27.215954321187336
1.0,24.0,2.0,29.9,2.0,22.17300903521299
1.0,31.0,2.0,29.9,2.0,26.608146382248425
1.0,18.0,2.0,29.9,2.8,21.722148206950823
1.0,24.0,1.0,29.9,2.5,23.017476011532125
1.0,24.0,2.0,29.9,2.0,22.17300903521299
1.0,24.0,1.0,29.9,1.5,22.048118301855613
1.0,24.0,2.0,29.9,1.0,20.57927628475821
1.0,18.0,2.0,30.1,1.0,22.54037120551783
1.0,38.0,1.0,30.1,2.5,27.686978067113813
1.0,18.0,2.0,30.1,1.0,22.54037120551783
1.0,18.0,2.0,30.1,2.0,21.722148206950823
1.0,24.0,2.0,30.1,2.5,21.765264361318156
1.0,24.0,1.0,30.1,2.0,22.671053996231134
1.0,18.0,1.0,30.1,-1.0,24.677524300308484
1.0,18.0,2.0,30.1,1.5,23.359562677758895
1.0,18.0,1.0,30.1,1.0,21.9282416727001
1.0,24.0,1.0,30.1,0.1,22.85651869658376
1.0,31.0,2.0,30.4,3.0,27.215954321187336
1.0,24.0,1.0,30.4,2.0,22.974061115766858
1.0,18.0,2.0,30.4,2.0,19.136693758705235
1.0,24.0,1.0,30.4,0.0,22.85651869658376
1.0,24.0,1.0,30.4,3.0,22.015013732956266
1.0,18.0,2.0,30.1,2.5,21.722148206950823
1.0,18.0,1.0,30.4,2.3,19.136693758705235
1.0,24.0,1.0,30.4,2.4,22.319798268452168
1.0,24.0,1.0,28.0,0.0,25.19273326874341
1.0,52.0,2.0,28.0,1.0,21.7502887082968
1.0,31.0,1.0,27.2,0.0,25.189610852751077
1.0,18.0,1.0,26.7,1.0,22.190026366968453
1.0,18.0,1.0,27.5,2.0,26.28345781815189
1.0,18.0,1.0,26.7,0.1,21.016790249369272
1.0,18.0,1.0,27.5,2.5,24.74187938272596
1.0,18.0,1.0,27.5,1.0,21.764045380719615
1.0,18.0,1.0,27.5,0.0,21.1914876866138
1.0,18.0,1.0,27.5,0.5,21.135398722751308
1.0,31.0,2.0,26.5,0.3,18.954864724245574
1.0,31.0,2.0,26.5,-0.5,18.784729448491156
1.0,18.0,2.0,26.5,2.0,18.648487580312455
1.0,24.0,1.0,26.5,0.5,22.54001797237637
1.0,24.0,2.0,26.5,1.0,19.111121910888127
1.0,24.0,1.0,26.5,1.0,24.486811516141586
1.0,24.0,2.0,26.5,0.0,21.63912529995768
1.0,18.0,2.0,26.5,0.0,20.35021495704752
1.0,18.0,2.0,27.5,0.0,21.024043380013644
1.0,18.0,2.0,27.2,0.4,24.370949289211715
1.0,38.0,1.0,27.7,2.5,29.745725361711976
1.0,24.0,2.0,27.2,0.0,20.059842508217624
1.0,24.0,2.0,27.7,0.0,24.13377569255283
1.0,18.0,2.0,27.2,1.0,20.879156400006764
1.0,18.0,2.0,27.2,0.0,24.053857920983983
1.0,24.0,2.0,27.2,0.0,20.059842508217624
1.0,24.0,1.0,27.2,0.5,24.1306724254844
1.0,24.0,1.0,27.7,0.0,23.2028404924052
1.0,24.0,1.0,27.2,0.0,24.03352596278899
1.0,18.0,1.0,27.2,2.4,23.164549436085615
1.0,18.0,2.0,27.2,1.8,17.378649376417236
1.0,18.0,1.0,27.2,1.0,21.426743861857585
1.0,24.0,1.0,27.2,0.0,24.03352596278899
1.0,31.0,2.0,27.2,-0.4,19.010546468114654
1.0,31.0,2.0,27.7,-0.2,19.944643619707417
1.0,24.0,1.0,27.2,0.1,24.03352596278899
1.0,31.0,2.0,28.0,0.0,20.782134171483683
1.0,24.0,1.0,28.0,1.4,21.457902037291042
1.0,18.0,2.0,28.0,-0.8,21.108232503039137
1.0,24.0,1.0,28.0,0.0,25.19273326874341
1.0,24.0,1.0,28.0,-1.0,23.358688272693907
1.0,18.0,2.0,28.0,0.4,23.75630544513187
1.0,18.0,1.0,28.0,-0.5,19.008917448423137
1.0,24.0,1.0,28.0,1.0,22.261014930903688
1.0,24.0,2.0,27.6,1.0,21.22827285756464
1.0,24.0,2.0,26.9,0.0,21.40778064522179
1.0,24.0,2.0,26.9,1.5,19.985295164818233
1.0,24.0,1.0,27.0,1.0,24.445085375293562
1.0,18.0,2.0,29.5,2.0,23.91769356368056
1.0,18.0,2.0,29.0,0.7,20.36204847176429
1.0,18.0,2.0,29.0,1.3,20.36204847176429
1.0,24.0,2.0,28.2,0.0,24.13377569255283
1.0,24.0,2.0,28.2,-0.5,25.96884513699727
1.0,24.0,2.0,28.6,1.0,20.808538986950474
1.0,31.0,1.0,28.1,1.0,25.246404387457204
1.0,24.0,2.0,28.6,0.5,21.953049582207644
1.0,24.0,2.0,28.4,2.0,20.457838648067202
1.0,24.0,1.0,28.4,-1.0,21.66607076207126
1.0,52.0,1.0,28.2,2.1,26.058053948148483
1.0,24.0,1.0,27.9,0.8,23.14320916425252
1.0,18.0,2.0,28.2,1.7,17.07558409978487
1.0,18.0,2.0,28.2,1.0,21.650537500593842
1.0,18.0,1.0,28.2,0.3,22.366121379361847
1.0,18.0,2.0,28.6,2.0,21.037432255665504
1.0,31.0,1.0,29.4,1.0,23.810278988212097
1.0,24.0,1.0,29.4,2.1,22.246325953741195
1.0,24.0,1.0,29.4,0.0,21.453287197231838
1.0,18.0,2.0,28.2,1.8,17.07558409978487
1.0,31.0,2.0,27.4,0.0,17.418972011773064
1.0,18.0,2.0,27.4,1.0,21.81665640000676
1.0,24.0,2.0,27.3,-1.0,18.749276648277455
1.0,38.0,1.0,27.4,-1.0,22.66945367498107
1.0,18.0,2.0,30.6,2.5,19.81405273586343
1.0,18.0,2.0,30.6,2.0,19.81405273586343
1.0,18.0,2.0,30.6,1.8,19.81405273586343
1.0,24.0,2.0,29.1,1.0,20.808538986950474
1.0,24.0,2.0,29.1,1.0,20.808538986950474
1.0,24.0,2.0,29.1,1.0,20.808538986950474
1.0,31.0,1.0,29.1,2.0,27.169361871705583
1.0,31.0,2.0,29.8,3.0,27.215954321187336
1.0,18.0,2.0,29.8,1.0,23.66524436157625
1.0,24.0,2.0,29.8,0.5,21.094889192403695
1.0,38.0,1.0,29.8,1.0,28.003787845284524
1.0,24.0,2.0,29.0,1.0,20.808538986950474
1.0,24.0,2.0,29.0,1.1,20.808538986950474
1.0,52.0,1.0,29.0,1.1,27.23527877595813
1.0,24.0,1.0,28.7,1.0,23.91899109414081
1.0,18.0,2.0,28.7,2.0,21.0374322556655
1.0,18.0,2.0,28.7,1.0,22.60973785238436
1.0,18.0,1.0,28.7,0.0,21.38129439058531
1.0,18.0,2.0,28.8,2.5,21.0374322556655
1.0,31.0,1.0,29.5,3.0,27.215954321187336
1.0,24.0,1.0,29.5,2.1,22.434995171428273
1.0,18.0,2.0,30.4,2.0,19.136693758705235
1.0,18.0,2.0,28.6,2.0,21.037432255665504
1.0,18.0,2.0,28.6,2.0,21.037432255665504
1.0,18.0,2.0,28.6,1.4,22.322430909663254
1.0,24.0,2.0,28.0,0.5,24.31267073055726
1.0,24.0,2.0,28.0,1.0,20.35360686940647
1.0,31.0,1.0,28.0,0.2,25.05766280890724
1.0,31.0,2.0,26.8,0.0,18.5226379583029
1.0,18.0,2.0,26.8,-1.0,18.205258844982303
1.0,24.0,2.0,26.8,0.0,21.257244846051776
1.0,38.0,1.0,26.8,-1.0,22.684577432920168
1.0,24.0,2.0,28.8,1.4,20.45710590802208
1.0,24.0,1.0,28.8,-0.6,24.270829922248566
1.0,52.0,1.0,28.8,1.0,24.90335440067675
1.0,24.0,1.0,28.6,1.0,24.690934170979858
1.0,18.0,2.0,28.6,0.2,20.577424022610913
1.0,18.0,2.0,28.5,0.0,21.71517415610601
1.0,18.0,2.0,28.8,1.0,22.60973785238436
1.0,31.0,1.0,28.2,2.0,25.142335694823647
1.0,24.0,1.0,28.2,0.0,25.19273326874341
1.0,24.0,2.0,27.7,0.0,24.13377569255283
1.0,24.0,1.0,28.1,1.0,22.448016783436607
1.0,24.0,1.0,28.1,2.0,19.605995190472544
1.0,18.0,2.0,27.6,1.0,20.84581254090717
1.0,18.0,2.0,29.5,2.5,23.91769356368056
1.0,24.0,2.0,29.6,3.0,20.960982886714994
1.0,18.0,1.0,29.6,1.2,20.354157001680615
1.0,24.0,2.0,29.6,1.0,21.36518307704429
1.0,24.0,1.0,29.6,3.0,21.05616994682793
1.0,38.0,1.0,29.6,2.3,26.0714785324445
1.0,24.0,1.0,29.2,-1.0,22.448905222826443
1.0,31.0,1.0,29.4,2.0,26.961116431056276
1.0,31.0,1.0,29.4,2.2,26.961116431056276
1.0,24.0,2.0,28.9,1.5,20.45710590802208
1.0,18.0,1.0,29.4,2.0,21.00512745386847
1.0,31.0,1.0,29.1,1.0,26.468954886687516
1.0,18.0,1.0,29.2,0.5,19.284872986811337
1.0,31.0,1.0,29.0,2.5,27.169361871705583
1.0,18.0,2.0,29.0,0.7,20.36204847176429
1.0,31.0,1.0,28.6,1.5,27.06816009454217
1.0,18.0,1.0,28.6,1.1,22.342279659884987
1.0,18.0,2.0,28.9,1.0,22.60973785238436
1.0,18.0,2.0,29.0,0.7,20.36204847176429
1.0,18.0,2.0,27.7,1.0,20.84581254090717
1.0,18.0,2.0,27.7,1.0,20.84581254090717
1.0,31.0,1.0,27.6,2.0,20.541894539027105
1.0,52.0,1.0,27.3,1.7,21.497562904231142
1.0,60.0,1.0,29.6,-1.0,24.644384684187514
1.0,38.0,1.0,29.6,2.5,26.071478532444495
1.0,31.0,1.0,29.6,-0.5,25.611766513849194
1.0,38.0,1.0,29.4,0.0,32.13026082956425
1.0,24.0,2.0,29.4,1.0,21.077018009962224
1.0,31.0,1.0,29.4,1.0,23.810278988212097
1.0,24.0,2.0,29.4,1.0,21.077018009962224
1.0,31.0,1.0,29.4,2.5,27.215954321187336
1.0,24.0,2.0,28.5,2.0,20.457838648067202
1.0,18.0,2.0,28.5,1.0,22.322430909663254
1.0,24.0,1.0,28.5,2.0,21.878511317752434
1.0,24.0,2.0,28.5,3.0,22.470955774253675
1.0,38.0,1.0,28.5,2.5,24.50639889289493
1.0,18.0,1.0,27.6,-1.5,19.113514164272026
1.0,18.0,1.0,27.6,0.5,20.907583369271883
1.0,24.0,1.0,27.6,1.8,21.16011693933772
1.0,31.0,1.0,27.6,2.3,22.754187235721485
1.0,24.0,1.0,27.6,2.5,21.16011693933772
1.0,18.0,2.0,27.7,1.0,20.84581254090717
1.0,18.0,1.0,27.7,0.5,21.135398722751308
1.0,31.0,1.0,27.7,1.8,24.37285973970065
1.0,18.0,1.0,27.7,-1.0,19.113514164272022
1.0,18.0,1.0,27.7,1.5,23.793947889965757
1.0,18.0,1.0,28.0,1.0,21.993266850134212
1.0,24.0,1.0,28.0,2.0,21.374449755595
1.0,31.0,1.0,28.0,1.0,25.259052544099852
1.0,24.0,2.0,28.9,3.0,22.470955774253675
1.0,18.0,1.0,28.9,1.2,21.739027207114727
1.0,24.0,2.0,28.7,1.0,20.808538986950474
1.0,24.0,1.0,28.9,2.0,22.2463259537412
1.0,38.0,1.0,28.9,2.0,26.38866604338913
1.0,24.0,2.0,27.6,-0.5,24.436095990552307
1.0,24.0,2.0,28.7,0.0,25.385773339975096
1.0,31.0,1.0,27.6,0.0,24.369040896611793
1.0,31.0,1.0,28.9,2.5,27.169361871705583
1.0,24.0,2.0,27.6,-1.0,18.749276648277455
1.0,24.0,2.0,27.6,-0.4,24.281923840700976
1.0,24.0,2.0,28.0,-1.0,22.354877560665095
1.0,24.0,2.0,28.9,1.0,20.37781682837675
1.0,38.0,1.0,27.9,1.7,23.030563286146585
1.0,38.0,1.0,28.9,3.0,27.34383932861482
1.0,18.0,1.0,27.2,2.0,25.243821690796466
1.0,31.0,1.0,27.2,0.0,25.189610852751077
1.0,31.0,1.0,27.8,1.0,23.957212397362788
1.0,45.0,1.0,27.8,0.0,25.21403443687793
1.0,24.0,1.0,28.1,1.0,22.448016783436607
1.0,38.0,1.0,28.1,2.5,23.55956002303675
1.0,31.0,1.0,28.1,2.0,25.142335694823647
1.0,38.0,1.0,28.1,2.5,23.55956002303675
1.0,18.0,1.0,28.1,0.5,22.22984709941884
1.0,60.0,1.0,28.7,-1.0,23.036341388395666
1.0,31.0,1.0,28.7,0.0,24.512370371601538
1.0,38.0,1.0,28.7,0.0,26.411687969510062
1.0,24.0,2.0,28.7,0.8,20.808538986950474
1.0,31.0,1.0,28.7,1.0,26.76343783312325
1.0,24.0,2.0,28.7,0.0,25.385773339975096
1.0,31.0,1.0,28.7,1.3,27.068160094542172
1.0,24.0,2.0,28.7,3.0,22.470955774253675
1.0,24.0,1.0,28.7,1.5,22.993499642906993
1.0,38.0,1.0,28.7,1.5,25.40737812604574
1.0,18.0,1.0,28.6,2.0,27.35884545672173
1.0,18.0,1.0,28.6,1.0,22.342279659884987
1.0,24.0,1.0,28.6,3.0,23.424027468043455
1.0,18.0,2.0,28.6,1.8,21.037432255665504
